Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score,Average,Classification,,,
092011 Stack Overflow,6308087,I'm being a bit thick but what exactly is the problem...Are you getting an exception? is so what?,9,1,9,19,9,A2UFD1I8ZO1V4G,A3MMLCBV2W3BP9,APWXTMJO1I1ST,A2BKPNKU3EG41Z,A2WGBPEN45GJNF,-1.43616138,9.4,Rude,0.460013121,,
092011 Stack Overflow,2807091,"That's what I like in the interview questions: the question is theoretically interesting but I would be hard pressed to find a usecase within a minute. Seriously, who manages linked list explicitly ?",9,13,11,9,15,A1C9RMT7PMKWVA,A28TXBSZPWMEU9,A17G2LOYX7WQZ,A3689IWHIHX69E,AD1IH74UX9IAI,-0.773529566,11.4,Rude,0.460127451,,
092011 Drupal Answers,2282,"The Field API is a very large section of the Drupal API. What, specifically, are you trying to accomplish?",9,17,9,5,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,ARX0S1CIDJLOX,A3GOI327COFGY5,-0.48100767,10.6,Rude,0.4601789,,
Wikipedia,620600,I'm not sure what you are asking here. Admins cannot check IPs but why would you even want the same IP that would be foolish wouldn't it?,12,9,10,13,14,AYG3MF094634L,A3KVLFBRO8X2MZ,A3EJ5TT2ZGBIDA,A1DTQSIIYIZL62,A2WZQ92N4809N1,-0.937355009,11.6,Rude,0.589748393,,
092011 Stack Overflow,1193281,I am not sure what you are trying to achieve. Is it a non-convex hull that represents the shape of the point-cloud better than a convex one?,11,13,13,9,13,A3VJDU2VRMN05L,A1ZHP80O13CEUI,A28TXBSZPWMEU9,A3MMLCBV2W3BP9,A2BKPNKU3EG41Z,-0.463461375,11.8,Rude,0.460678969,,
Wikipedia,196710,"Ah, I see. Although surely Aaron Lennon was younger when he first played for England?",15,17,15,19,17,AYG3MF094634L,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,A38N58BSMTA0BE,A2JKFTV0JXWMI6,0.657267212,16.6,Polite,0.311452748,,
Wikipedia,585830,"I might be able to help, but I don't really know the GA criteria though. What would you like me to do?",15,17,13,20,22,ANMGOZ451W9ZN,AW6UIL04MLQ9N,ATVSN1P3Z1NRY,AC25X12LNYY6Y,A2MWGIVIKOXWYM,0.508995838,17.4,Polite,0.70906146,,
092011 Stack Overflow,1033749,"Why are we reloading the page? Can't one manage all the data to be changed in a stream to the applet directly, or AJAX javascript?",5,9,12,17,12,A3H8M155NBFE1L,A233ONYNWKDIYF,A34NDXO56MBC3D,A3DKR227NQCH4X,A34M93NJC830DP,-0.510112297,11,Rude,0.461568292,,
092011 Stack Overflow,3486123,"I know `in` is a keyword, used in loops, is it a method too? If so, can you give us an example of usage?",17,21,20,25,21,A2UFD1I8ZO1V4G,A233ONYNWKDIYF,A125P73OQSRNI5,A1TWD4UTLWVYAQ,A2PIUQICBRBZZY,1.714968414,20.8,Polite,0.461897002,,
092011 Stack Overflow,268430,A lot of us behind corporate firewalls won't be able to follow your link. Can you post a link to the actual url?,3,17,15,13,8,A2UME0TSE7N41G,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A3MMLCBV2W3BP9,A3DGKW5JY87RCH,-0.302566025,11.2,Rude,0.461978847,,
092011 English Language and Usage,62509,"I'm sorry, but it's still not clear.  Are you saying that it _is_ correct grammar?",9,5,13,11,5,AO3XB5I5QNNUI,A2FNOKJNY7E5WP,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A32VJLRWGMYGSU,-1.225414462,8.6,Rude,0.462226213,,
Wikipedia,63579,"While the cat's away, the mice will play. Am I to assume your tongue is planted firmly in cheek in not writing ""domus mea est domus tua""?",9,6,14,16,13,A233ONYNWKDIYF,A6YO9886DY2SC,AYG3MF094634L,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,-0.362333293,11.6,Rude,0.64040669,,
Wikipedia,629741,Vandalism is putting a live AFD template back? You're a smart one ain't you?,9,17,2,9,9,A2UFD1I8ZO1V4G,A7GFJUB1W93A2,A1BJTTNDDFZ3ZP,A3E157ZN8XPUKJ,A1RT9SQ9D9DLOV,-1.426465108,9.2,Rude,0.468661684,,
Wikipedia,44105,-- Bit confused by your DYK nom.  Surely the world's first gasoline automobile was created by <url> four years earlier?,9,13,13,13,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,ASDKBXZBSJNZD,A2QH1BQA6GR48O,A19ZT0TQPFA2,-0.777869221,10.6,Rude,0.505787706,,
Wikipedia,198459,"Thanks for taking all that on....just wondering on the template if that Vancouver / North LM split vs Fraser Valley South LM split is something Elections BC cooked up; ""North"" and ""South"" just don't seem right geographically/compass-wise, it's more like ""West"" and East"".....I'm imagine there's reason to your rhyme; dito Vancouver Island/South Coast which is a-geographical somewhat if North Island is included (the Queen Charlotte Strait region is part of the Central Coast).  If those are divisions used by Elections BC I guess that's what it is, though....I can make some additions to various pages describing the changes relating to ridings they're made out of and waht areas are in/out in each case.....and since the districts were created in 2008, shouldn't hte title say that instead of 2009?",17,17,16,16,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A2QH1BQA6GR48O,A3IHLWMZNBLUR4,0.524797211,16.6,Polite,0.22150453,,
092011 Web Applications,4889,Guess that makes this community wiki. Don't you think?,10,12,2,13,4,AYG3MF094634L,A23312XQ2AQ91W,A1KC138MX47DXA,A2UFD1I8ZO1V4G,A29B522D0BX6HN,-1.436286607,8.2,Rude,0.463281709,,
092011 English Language and Usage,4828,"Assuming the original pronunciation uses [s], I think there's a more interesting question: why are English speakers using [z] instead? Does English have a tendency to voice between voiced segments?",17,18,21,24,25,A233ONYNWKDIYF,A1KC138MX47DXA,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A13HSR88OUNIVP,2.0888935,21,Polite,0.463581514,,
092011 Theoretical Computer Science,3500,"You added the tag [approximation-hardness].  Can you elaborate on how this question is related to hardness of approximation, preferably in the question?",17,17,17,24,21,AO3XB5I5QNNUI,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2J65ZHAJQDKAC,A32VJLRWGMYGSU,1.192575028,19.2,Polite,0.463948101,,
092011 English Language and Usage,70420,Where did you read this? Could you please provide a link?,13,10,21,17,22,A233ONYNWKDIYF,A3RLCGRXA34GC0,A3E157ZN8XPUKJ,A2UFD1I8ZO1V4G,A13HSR88OUNIVP,0.245431454,16.6,Polite,0.464002701,,
Wikipedia,629771,"Thanks, I tried to do that but don't know how to do it? Can you help?",22,14,20,20,20,ANGX5PAAYGL9P,ANMGOZ451W9ZN,A1KC138MX47DXA,A1F4D2PZ7NNWTL,AZ1RJVNOZFIWV,0.840699221,19.2,Polite,0.225223667,,
092011 Stack Overflow,2682102,I'm having a little trouble following your description; do you want an algorithm to find graph automorphisms?  Or one to test whether a given permutation is an automorphism?,17,20,19,15,20,A2UFD1I8ZO1V4G,A17G2LOYX7WQZ,A3DGKW5JY87RCH,A2BKPNKU3EG41Z,A312BVGKE6BAS5,1.053753325,18.2,Polite,0.46408398,,
092011 Stack Overflow,2592643,"You want to partition the map into subgraphs. The size of the subgraphs has to adhere to some bounds (max, min size) and the number of edges between partitions shall be minimized?",25,13,17,12,13,A1LZIWJ3V05K3H,A3B5ZWLZFI90WM,A1G05O3HM7DNVZ,A14TK8NCD4CUN1,A3TXO6RKFIDFUV,0.289605668,16,Polite,0.464131114,,
Wikipedia,86921,"Hi, hopefully I will have the <url> ''wonderful-joy-of-a-job'' task done by tomorrow so will be able to join you with the infobox-adding task thereafter. Do you have a method, or is it just A &ndash; Z?",17,17,21,17,13,AYG3MF094634L,A302M81U0HM7RJ,A3TFQK7QK8X6LM,A34BMGP23XTAMN,A1HHQL4N00WU03,0.831354807,17,Polite,0.468149059,,
Wikipedia,615525,"I'm sorry, but I don't see how my edit makes it harder to find the book. Could you please explain?",12,9,17,5,17,A3I83CQLOZRO79,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A30BBO4BCZVILB,AIPK94CUWL45W,-0.254725593,12,Rude,0.712681605,,
092011 Ask Ubuntu,5418,"In `gconf-editor` you can use mappings to run custom commands (see `/apps/metacity/global_keybindings/run_command_1` and `/apps/metacity/keybinding_commands/command_1`) If you have compiz, then this is better configured via compiz frontend. Have you used that for Alt+F1 > super.sh mapping ?",13,13,7,2,9,AYG3MF094634L,A233ONYNWKDIYF,A3CPYEB0W3MLZK,ARX0S1CIDJLOX,AR6N5URYPDBXS,-0.81092272,8.8,Rude,0.464255127,,
092011 English Language and Usage,6493,+1 ... even though I know where it comes from - see the mmyers answer - i've always wondered why it's considered so compelling. Can anyone add to the mmyers answer and explain?,21,21,17,11,16,A26PVQXPVF93M0,A3E157ZN8XPUKJ,A3CPYEB0W3MLZK,A28TXBSZPWMEU9,ARX0S1CIDJLOX,0.152511275,17.2,Polite,0.464509233,,
092011 Stack Overflow,7158185,Your input data does not seem to have all the fields that the Google format requires. Where are you intending to get the missing data from?,19,10,13,18,20,A1133ON5ALJKXJ,A23FB7HE970AZJ,A28TXBSZPWMEU9,A17G2LOYX7WQZ,A1Z7WT01G55LDC,0.243141077,16,Polite,0.464638372,,
092011 Stack Overflow,1948533,"What does ""it doesn't work"" means ? Do you get any kind of error (if necessary, you should try enabling error_reporting) ?",14,12,7,15,13,AYG3MF094634L,A3EJ5TT2ZGBIDA,A872FSFU7WV6W,A2BKPNKU3EG41Z,A34M93NJC830DP,-0.294392235,12.2,Rude,0.464824265,,
092011 GIS,7651,"It would be cool if we had 3 answers and ""permit"" edits to add or expand each as time goes.  Does that violate the GSE policy?",13,16,21,25,5,AO3XB5I5QNNUI,A23312XQ2AQ91W,A32VJLRWGMYGSU,A1W2G1N4BDF2DW,A1T5YMBH35PDBX,0.074076715,16,Polite,0.464955041,,
Wikipedia,623857,"Furthermore, I've heard something about ''FE'' trading cards. I know that you know more about it than me, so maybe you could write a small passage about it in the ""media"" (can be renamed) and then I can reference it?",17,21,16,17,13,AYG3MF094634L,A34A6MSJTD9A4L,A2ULMYRKQMNNFG,A204JAK7QRDWVM,A37ADCYLCSB5O2,0.518459582,16.8,Polite,0.529737685,,
092011 Photography,19398,a bit late I know but I just saw this question. Shouldn't it be on http://www.superuser.com ?,13,10,9,13,8,AO3XB5I5QNNUI,A233ONYNWKDIYF,A1HUUSCZ4I5SOP,A2UFD1I8ZO1V4G,A1T5YMBH35PDBX,-0.7567294,10.6,Rude,0.465348876,,
092011 Physics,4618,@noldorin - then the physicists in question really should start reading up on it or be prepared to get left behind ! What standards are we expecting from physicists - that they strive to be the very best in what they do or that they be satisfied with medi,13,21,20,15,14,AYG3MF094634L,A1KQ5WV7BT3QAS,A1KC138MX47DXA,A28TXBSZPWMEU9,A29B522D0BX6HN,0.682079956,16.6,Polite,0.466002052,,
Wikipedia,629097,"Hello, it was requested that some of the details be removed so as to make the article a bit more general. Is that ok?",21,21,17,17,18,ANGX5PAAYGL9P,AVWFW00UYDVUD,A1BJTTNDDFZ3ZP,A1TLLJDX8H4JP1,A1F4D2PZ7NNWTL,1.055432151,18.8,Polite,0.850067523,,
092011 Stack Overflow,5000650,I've gotten that and I remember it went away after a few seconds and then the app would eventually launch.  Are you getting that?,21,25,17,15,14,A416CQ0FIDNFT,APEJ17EE0VDDT,A1H0XDGVSBL152,A3MMLCBV2W3BP9,A28ZB4ZB13BWAI,1.225940457,18.4,Polite,0.467518756,,
Wikipedia,622829,"Hope that you don't mind, I modified your comment in the Craig intro, using a nice new template that I found.  Check it out: what do you think?",24,17,17,24,15,AISPSIJ54U4SC,AE3D6SE2D8UPQ,AYG3MF094634L,A1E0EK09CA5OIO,AZOAW8JH5HJJK,1.425578763,19.4,Polite,0.850037566,,
092011 Drupal Answers,3344,"Hello, cmos; welcome on _Drupal Answers_. By embedded view do you mean a view created with Views?",17,14,21,13,22,A233ONYNWKDIYF,A3RLCGRXA34GC0,A3E157ZN8XPUKJ,A2UFD1I8ZO1V4G,A13HSR88OUNIVP,0.423127605,17.4,Polite,0.467670889,,
092011 Programmers,10603,"Consider rephrasing your title. ""How complex is the documentation you write?""",9,9,9,9,5,AO3XB5I5QNNUI,A233ONYNWKDIYF,A1HUUSCZ4I5SOP,A2UFD1I8ZO1V4G,A1T5YMBH35PDBX,-1.543944036,8.2,Rude,0.46768888,,
092011 Web Applications,11125,"There is no line that begins with ""X-From_:"" in the ""show original"" message. Any other suggestions?",14,17,13,21,17,A13CO3B2BRXQLZ,A2UFD1I8ZO1V4G,A2K67U9JPRTK2U,A1FF4KWG1G44QE,AKWJ5294VIZRR,0.540882925,16.4,Polite,0.467992662,,
Wikipedia,240300,"Um - no.  And I take it you delieve all racist and fascist groups are ""right wing""?",5,16,1,5,4,AW6UIL04MLQ9N,A21FGAQF6DQ9D9,A1BJTTNDDFZ3ZP,A2MWGIVIKOXWYM,A1F4D2PZ7NNWTL,-1.236645599,6.2,Rude,0.456159783,,
092011 Stack Overflow,8410082,This does not look like Python... what exactly do you want? parse C++ code with a Python program?,17,10,9,13,8,A3OW54MEVDKXJL,A28TXBSZPWMEU9,A1G05O3HM7DNVZ,A1KC138MX47DXA,A3OY0OL2M0HUTT,-0.900833586,11.4,Rude,0.468097737,,
092011 Unix and Linux,3192,"Maybe this should be two questions? I didn't even realize until I looked at the answers, but it seems to completely change direction after ""Which window manager would you suggest?""",11,13,9,17,9,AK5KO8FC6LLUO,AO3XB5I5QNNUI,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A32VJLRWGMYGSU,-0.238567911,11.8,Rude,0.468102973,,
Wikipedia,528412,"Hi, you recently speedily deleted this image and in your explanation stated that I, the uploader, was informed of this. I was not - please could you tell me why not?",21,17,14,17,21,APMYUTI3V3Y6R,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A2GODV4YZGD8X9,A29B522D0BX6HN,0.718095947,18,Polite,0.632704689,,
Wikipedia,622674,"So then ""good luck with your upcoming defense"" and ""congratulations"" (assuming it goes well:)? Are you headed somewhere else where you will be able to continue working with students on WP-Chem stuff?",17,16,23,20,21,A2YFPO0N4GIS25,A3MN5VOZFQPNZF,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A1Y3Z92RE62NPS,1.312284473,19.4,Polite,0.780472072,,
Wikipedia,487198,"Hi, although I agree with you, please check the following <url> in process. Why can't the darn thing work, in the first place?",5,17,1,11,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A3GOI327COFGY5,-0.659846398,10.2,Rude,0.309965873,,
Wikipedia,258629,"Excellent, thanks! I wonder if it's worth temporarily uploading a cropped image for the main page, as 100x100 is really very small?",17,23,17,23,17,A233ONYNWKDIYF,A1QV3X9YMQQ3OQ,AAZKHFKG1B8VQ,AO5E3LWBYM72K,AEYHIQUDWJ3KV,1.090294025,19.4,Polite,0.857215077,,
092011 Statistical Analysis,2730,"So, does the above comment imply that the answer to the OP's question is 'No such examples can be constructed.'? Or perhaps, some pathological example exists which violates the assumptions behind admissibility?",13,9,9,9,4,AO3XB5I5QNNUI,A3E157ZN8XPUKJ,A34A7196LM26TV,A32VJLRWGMYGSU,A3U7P73AIQVS9S,-0.957822832,8.8,Rude,0.469618215,,
Wikipedia,608755,"I'm no expert on the language, but on the face of it that dab page disambiguates two words which are unambiguous anyway - Zakhmet and Khachpas. Am I missing something?",13,12,13,8,13,A233ONYNWKDIYF,A2QH1BQA6GR48O,ANVEDG15GV3QE,A29B522D0BX6HN,AIPK94CUWL45W,-0.459260161,11.8,Rude,0.915900032,,
092011 Stack Overflow,3982117,Please post the actual compiler message. Does the error occur with minimal source files (just the mentioned lines without the stuff implied by ...)?,21,17,24,20,13,A3G9MSZVWB7W42,A2UFD1I8ZO1V4G,A3E157ZN8XPUKJ,A28TXBSZPWMEU9,A14TK8NCD4CUN1,1.230138385,19,Polite,0.470011889,,
Wikipedia,623739,"I could take a peek, at least.  What problems are you having?",15,17,21,21,19,AS8T4IKYL4V7F,AMJAP6BGF5LVM,A302M81U0HM7RJ,A872FSFU7WV6W,A2WZQ92N4809N1,0.853614039,18.6,Polite,0.952841242,,
Wikipedia,400223,"I want to send you a private message, but you don't have an e-mail address registered with your Wikipedia account. How could I contact you?",17,13,25,19,24,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,ARSOFYBFN51Q0,A28TXBSZPWMEU9,A00613921OIEGJA322163,0.737515713,19.6,Polite,0.217281572,,
Wikipedia,607582,I am willing to try to discover the problem. What browser do you use?,17,23,20,16,17,AE3D6SE2D8UPQ,A6YO9886DY2SC,A3L8MJ1C4OEDGV,ARYGQ46IMW8AU,A3EJ5TT2ZGBIDA,0.876303717,18.6,Polite,0.747504425,,
092011 Stack Overflow,5702728,@hippietrail: Truncated how? and on what OS?,13,13,9,13,13,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A2ANYIYF6PV1T5,A3TXO6RKFIDFUV,A2WGBPEN45GJNF,-0.453618524,12.2,Rude,0.470662815,,
092011 Ask Ubuntu,61406,"Could you please be more specific? What do you mean by ""Library Errors""?",12,13,13,5,9,A23312XQ2AQ91W,A2UFD1I8ZO1V4G,A32VJLRWGMYGSU,ARX0S1CIDJLOX,A1LRRDBA84ITCJ,-0.893324151,10.4,Rude,0.471106481,,
092011 WordPress,1227,Are you deactivating the same plugin multiple times? Or does that message comes on every plugin deactivation of multiple plugins?,9,14,9,17,10,A233ONYNWKDIYF,A3RLCGRXA34GC0,A1VIEFZYI54JHP,A2UFD1I8ZO1V4G,ARX0S1CIDJLOX,-0.170335647,11.8,Rude,0.471343366,,
092011 Stack Overflow,5306511,seems like gettimeofday issue on linux. maybe your kernel has some extra configurations for timer?,17,21,17,17,17,A30XX64989TZKE,A3OW54MEVDKXJL,A320SR22MPGY17,A3DKR227NQCH4X,AFHAH1BIN51GI,0.654698572,17.8,Polite,0.471655592,,
092011 Bicycles,2246,"You didn't answer the question though - why single speed rather than fixed? What prompted the choice (after 8 years, didn't you ever consider the option?)",9,9,5,10,1,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A3OZ8KF0HWSVWK,A3GLUDQZGEJL5G,A309BLCQJHQULO,-1.858351391,6.8,Rude,0.471735625,,
092011 Stack Overflow,3802879,"What benefits would you have from doing it? I think it is more trouble than it's worth... After all, the names should be read by the users anyway, shouldn't they?",5,9,9,21,8,A1LZIWJ3V05K3H,A416CQ0FIDNFT,A233ONYNWKDIYF,A3E157ZN8XPUKJ,A3SMTP08PPXDWA,-0.82515958,10.4,Rude,0.471947081,,
092011 Game Development,8158,Charles River Media was acquired by Cenage at some point.  I wonder if it ceased publication when that happened?,13,13,9,14,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2WFNPUI1JSPG4,A1FF4KWG1G44QE,A2JJLF3PI5XJ0I,-0.664997505,10.8,Rude,0.472126948,,
092011 Stack Overflow,3439607,Are you trying to learn a programming language one whole program at a time?  Why don't you read the documentation in order to assemble your basic vocabulary?,5,13,8,10,9,AZJOGRB07OS28,A28TXBSZPWMEU9,AO3XB5I5QNNUI,A39FH0T1NKKMVO,A34M93NJC830DP,-1.288284508,9,Rude,0.472367074,,
092011 Stack Overflow,4295284,"My answer would be: What kind of lame ass product searches for palindromes in a string. May I take a closer look at your business plan, please?",5,21,1,2,1,A1ZHP80O13CEUI,A2RDZ580VXUO1X,A17G2LOYX7WQZ,A34M93NJC830DP,A38EGQEYZHRQNC,-2.85608226,6,Rude,0.472641526,,
092011 Android Enthusiasts,5955,You'd probably get better answers at Stack Overflow. Can you elaborate what you're trying to do?,13,18,20,13,21,A233ONYNWKDIYF,A23312XQ2AQ91W,A1KQ5WV7BT3QAS,A28TXBSZPWMEU9,A13HSR88OUNIVP,0.37562152,17,Polite,0.472835745,,
092011 Stack Overflow,6613932,DO you see any problem or any thing missing in my script. As I am new in python its fun working with it but running against time.. Does any one want me to add anything more in the script??,9,19,21,21,11,A1133ON5ALJKXJ,A2PXJTMWGUE5DC,A233ONYNWKDIYF,A1KC138MX47DXA,A39R8UQ6U2MKHL,0.801928114,16.2,Polite,0.472881925,,
Wikipedia,389055,"Again, what would be the point of redirection? Who on earth is going to fall on the redirect first?",12,5,13,9,11,A2VMJFBCB921NI,A2C7SCWZI379A9,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,A2WZQ92N4809N1,-1.022309756,10,Rude,0.044593435,,
Wikipedia,619242,Hell yeah.  How do we do that?,13,5,13,13,13,A2UFD1I8ZO1V4G,A7GFJUB1W93A2,A1BJTTNDDFZ3ZP,A3E157ZN8XPUKJ,A1RT9SQ9D9DLOV,-0.891697571,11.4,Rude,0.814351385,,
092011 Cooking,14038,"Wait, I'm confused. Aren't you already a moderator?",13,9,13,13,9,A1E0EK09CA5OIO,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A22SZHZTF72TRM,A309BLCQJHQULO,-0.651504957,11.4,Rude,0.473229032,,
092011 TeX - LaTeX,25071,"Sorry, I meant `/usr/local/texlive/2010/texmf-config/web2c/updmap.cfg`, not `/usr/local/texlive/2010/texmf/web2c/updmap.cfg`. Is `Map uop.map` present in the former file?",13,10,14,9,13,A233ONYNWKDIYF,A3RLCGRXA34GC0,A1T5YMBH35PDBX,AI4WWBB2PNCKH,A1LRRDBA84ITCJ,-0.298346799,11.8,Rude,0.473370895,,
Wikipedia,462672,"Btw, I've issued a request for discussion on the Canadian Wikipedians' notice board about a dispute involving myself and another contributor on <url>. If you have a chance, could you look this over?",21,17,14,16,17,A233ONYNWKDIYF,A22SZHZTF72TRM,AHH34KPTA2LSS,A1F4D2PZ7NNWTL,A1DTQSIIYIZL62,0.800907831,17,Polite,0.250593444,,
Wikipedia,501278,"You said ''""undo. Raggz, you added the tag and THEN mentioned it on talk- you did not gain consensus first or even wait for anyone to discuss it.""'' Is consensus required to add a tag?",13,15,14,9,5,A233ONYNWKDIYF,A22SZHZTF72TRM,AYG3MF094634L,A34A6MSJTD9A4L,A1BJTTNDDFZ3ZP,-0.474808879,11.2,Rude,0.854091738,,
092011 Ask Ubuntu,8124,"Not sure I understand the question: (1) wireshark will look at packets as they come from the wire, so iptables rules for incoming packets do not apply; (2) your iptables rules apply to UDP, but you state that you open a raw socket.  Could you please clarify what you are trying to achieve and what does not work as expected?",13,9,9,16,13,AO3XB5I5QNNUI,A233ONYNWKDIYF,A3IQTND3V211AZ,A3TS7FYF27E59U,A2UFD1I8ZO1V4G,-0.4768806,12,Rude,0.474195955,,
